theme,description,profile_link,author,github_stars,updated,license,theme_tags,theme-repo,theme-ref
Zdoc,Simple Hugo documentation theme.,https://d33wubrfki0l68.cloudfront.net/bd818789dcff4ac3f724a5454bd1f59f50da14da/1ea70/themes/hugo-theme-zdoc/screenshot_hua2ecfcdd8b19cf0be65560dd5c76ca72_276518_750x500_fill_catmullrom_top_2.png,zzossig,139,2020-11-05,MIT,"['Dark', 'Docs', 'Light', 'Multilingual', 'Responsive']",https://github.com/zzossig/hugo-theme-zdoc,https://themes.gohugo.io/themes/hugo-theme-zdoc/
Vitae,Vitae is a feature-rich blog theme for Hugo that focuses on your content.,https://d33wubrfki0l68.cloudfront.net/f4c23ab555b9585035f69e0dbb2db0210599e6db/a3c3c/themes/hugo-vitae/screenshot_hu38663cba4f26e06f8f71220d9f31926d_241002_750x500_fill_catmullrom_top_2.png,Benedikt 'dataCobra' Tuchen,106,2021-09-16,GPL-3.0-or-later,"['Blog', 'Light', 'Minimal', 'Responsive']",https://github.com/dataCobra/hugo-vitae/blob/main/FEATURES.md,https://themes.gohugo.io/themes/hugo-vitae/
Vex,Vex by Themefisher ported to Hugo,https://d33wubrfki0l68.cloudfront.net/d81ad743d50564972695db5afaf53e3b289e491e/cadcf/themes/vex-hugo/screenshot_hu7f06353891f0f6d6cbfadba458557966_45966_750x500_fill_catmullrom_top_2.png,Themefisher,123,2020-07-05,CC-BY-3.0,"['Bootstrap', 'Ecommerce', 'Landing']",https://github.com/themefisher/vex-hugo/issues,https://themes.gohugo.io/themes/vex-hugo/
Slate,A speed dial theme,https://d33wubrfki0l68.cloudfront.net/66f2de071cf37bf948fe91b7b9ab19d7d123d80f/5460a/themes/slate/screenshot_hu84ad76af68df9c5d6f0163a2a067b043_560698_750x500_fill_catmullrom_top_2.png,Gus Esquivel,122,2017-05-30,MIT,[],https://github.com/gesquive/hugo-slate-demo/blob/master/config.toml,https://themes.gohugo.io/themes/slate/
Hugo-Octopress,Octopress classic theme for Hugo,https://d33wubrfki0l68.cloudfront.net/6f09f6d1c7c23a8c999d189de3d5cdb0572bf27a/6f3fe/themes/hugo-octopress/screenshot_hu5c24445d13c48332f10f8897baceaa56_164513_750x500_fill_catmullrom_top_2.png,Parsia Hakimian,107,2021-04-16,MIT,[],https://github.com/parsiya/Hugo-Octopress/blob/master/LICENSE.md,https://themes.gohugo.io/themes/hugo-octopress/
Almeida CV,Theme to build a customizeable printable CV with minor web responsiveness.,https://d33wubrfki0l68.cloudfront.net/4b5c5d668ca227b96eca3b2f8c8ecca0c632ccb1/84bc8/themes/almeida-cv/screenshot_hu0136c94f9718bb3d660b44548f1354b0_491198_750x500_fill_catmullrom_top_2.png,Inês Almeida,86,2021-09-24,MIT,['Minimal'],https://github.com/ineesalmeida/almeida-cv,https://themes.gohugo.io/themes/almeida-cv/
Base16,Base16 is a simple and colorful theme with the base16 eighties colorscheme,https://d33wubrfki0l68.cloudfront.net/7c2feccf853e8c6550012768098e31b0e9687b22/ffb8d/themes/hugo-base16-theme/screenshot_hu70e5d0de939e14aca20086e1b5b71d19_136700_750x500_fill_catmullrom_top_2.png,Hylke Visser,110,2021-04-24,MIT,['Blog'],https://github.com/htdvisser/hugo-base16-theme/blob/master/LICENSE,https://themes.gohugo.io/themes/hugo-base16-theme/
Nix,Simple theme for Hugo,https://d33wubrfki0l68.cloudfront.net/a8f8775bb7f4ce801851778e290d74e39997dda7/901a6/themes/hugo-theme-nix/screenshot_hu75e9f98eab725d62cb4d4f8e906f08e6_88771_750x500_fill_catmullrom_top_2.png,Matúš Námešný,109,2021-05-23,MIT,"['Blog', 'Minimal', 'Multilingual']",https://github.com/LordMathis/hugo-theme-nix,https://themes.gohugo.io/themes/hugo-theme-nix/
Academia Hugo,"The website builder for Hugo. Build *anything* with widgets and deploy with one click! Fully personalize your site with themes, plugins, and language packs.",https://d33wubrfki0l68.cloudfront.net/f1ccb690b1e8ffff4a3680cfa84f08424da25a69/ac4db/themes/academia-hugo/screenshot_hub5e9edd9f1f6717e4545a90cfadcc4ac_738415_750x500_fill_catmullrom_top_2.png,Themefisher,121,2020-07-05,MIT,"['Blog', 'Company', 'Contact', 'Dark', 'Docs', 'Gallery', 'Landing', 'Light', 'Minimal', 'Multilingual', 'Personal', 'Portfolio', 'Responsive']",https://github.com/themefisher/academia-hugo/issues,https://themes.gohugo.io/themes/academia-hugo/
Air,"Casper theme from Ghost Foundation, Plus particles.js",https://d33wubrfki0l68.cloudfront.net/8551098e1aafd14d35664606703a99ba0317c613/03de1/themes/hugo-theme-air/screenshot_huc3f51fd9c1901e28abd1747371d7a802_368577_750x500_fill_catmullrom_top_2.png,syui,117,2020-12-16,MIT,['Blog'],https://github.com/syui/hugo-theme-air/blob/master/config.toml,https://themes.gohugo.io/themes/hugo-theme-air/
smol,Minimal Hugo theme using a Monospace font and without any tracking or external dependencies.,https://d33wubrfki0l68.cloudfront.net/d085373c3a88fd45ec2ad24e6f78d80cf1ae4ad5/39916/themes/smol/screenshot_hu62b7b943e05503eb8faf23b75d16e675_74704_750x500_fill_catmullrom_top_2.png,morph,115,2021-08-10,MIT,"['Blog', 'Dark Mode', 'Light', 'Minimal', 'Responsive']",https://github.com/colorchestra/smol/blob/master/LICENSE,https://themes.gohugo.io/themes/smol/
Lithium,Lithium minimal theme,https://d33wubrfki0l68.cloudfront.net/3d80f7c36f8f6b7df20457272d044b3cc5faef59/17101/themes/hugo-lithium-theme/screenshot_huf86cbfda82391d8e19c3b3bdb661cc37_50770_750x500_fill_catmullrom_top_2.png,Jonathan Rutheiser,113,2019-08-25,MIT,"['Blog', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/jrutheiser/hugo-lithium-theme/blob/master/LICENSE.md,https://themes.gohugo.io/themes/hugo-lithium-theme/
Hugo-Primer,A simple and beautiful Hugo theme based on GitHub's Primer CSS,https://d33wubrfki0l68.cloudfront.net/7cae135cd482aff24cfd36d3372b143f8368469e/9e1c1/themes/hugo-primer/screenshot_hu18e7f6ac4919cabd5aabb20c6e7c1666_268995_750x500_fill_catmullrom_top_2.png,Qiushi Pan,114,2019-12-02,MIT,"['Blog', 'Light', 'Minimal', 'Personal']",https://github.com/qqhann/hugo-primer,https://themes.gohugo.io/themes/hugo-primer/
Hugo - Classic,"A minimal blog theme, for those who love text. Based off the eXtremely minimal theme by Yihui Xui.",https://d33wubrfki0l68.cloudfront.net/4ff53e5867f0849259df1e7776406e395901593c/eadcb/themes/hugo-classic/screenshot_hu886922a30a7ae7dd71dc699ec6f7885f_551552_750x500_fill_catmullrom_top_2.png,Kellen Evan Person,99,2021-09-15,MIT,"['Blog', 'Minimal', 'Personal']",https://github.com/goodroot/hugo-classic,https://themes.gohugo.io/themes/hugo-classic/
NEDERBURG,Port of Tracks Theme https://www.competethemes.com/tracks/,https://d33wubrfki0l68.cloudfront.net/b11eeb5d155c432dac0a3ce4fca756287e66f91c/b7c36/themes/hugo-nederburg-theme/screenshot_hu70fbe3b12efeab007a80c034bd81d91f_715776_750x500_fill_catmullrom_top_2.png,Göran Svensson,107,2019-07-12,GPL-2,"['Blog', 'Minimal', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/appernetic/hugo-nederburg-theme/pulls,https://themes.gohugo.io/themes/hugo-nederburg-theme/
Slim,A slim minimal theme for Hugo.,https://d33wubrfki0l68.cloudfront.net/92d219df6ee36491a170f9d8df40292af125abbb/7bb9e/themes/hugo-theme-slim/screenshot_hua61d127934fe45d3fa74cbbfbf315d05_150440_750x500_fill_catmullrom_top_2.png,Zhe Zhang,106,2019-09-20,MIT,"['Blog', 'Minimal', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/zhe/hugo-theme-slim/blob/master/LICENSE.md,https://themes.gohugo.io/themes/hugo-theme-slim/
mediumish,"An elegant, mediumish theme for gohugo",https://d33wubrfki0l68.cloudfront.net/ae14d6848dac82692efe6e24560efdbdfc533d26/d7486/themes/mediumish-gohugo-theme/screenshot_hu184468a307933db4ab96b7b77cb9c15b_675178_750x500_fill_catmullrom_top_2.png,lgaida,97,2021-08-12,MIT,"['Blog', 'Minimal', 'Personal', 'Responsive']",https://github.com/lgaida/mediumish-gohugo-theme-demo,https://themes.gohugo.io/themes/mediumish-gohugo-theme/
Changelog Theme,Theme to display a changelog,https://d33wubrfki0l68.cloudfront.net/619bd75731d1fe7e9b19014b29041a3752b460e4/b4a0e/themes/hugo-changelog-theme/screenshot_hufc195d82695671f4e7c3354af1b108e3_81095_750x500_fill_catmullrom_top_2.png,Yauhen Shulitski,98,2021-01-04,MIT,[],https://github.com/jsnjack/hugo-changelog-theme,https://themes.gohugo.io/themes/hugo-changelog-theme/
Northendlab Light,Blog Template,https://d33wubrfki0l68.cloudfront.net/eceac2e4310384280561a7a2b5a3af5dfec166b2/b0a20/themes/northendlab-hugo/screenshot_hub2de5f5866d6863c3b67461a1f0af849_295352_750x500_fill_catmullrom_top_2.png,Themefisher,82,2021-09-26,MIT,"['Blog', 'Bootstrap', 'Contact', 'Landing', 'Light', 'Minimal', 'Portfolio', 'Responsive']",https://github.com/gethugothemes/northendlab-light/graphs/contributors,https://themes.gohugo.io/themes/northendlab-hugo/
pulp,"Pulp is a Hugo theme for getting a simple, easy-to-read blog site.",https://d33wubrfki0l68.cloudfront.net/a9879d60e582969d949549e41db241506744c48c/afd11/themes/pulp/screenshot_hubffe2d4d3e1b686fc3fa22f3e4493c03_88916_750x500_fill_catmullrom_top_2.png,koirand,102,2020-11-01,MIT,"['Blog', 'Light', 'Minimal', 'Personal']",https://github.com/koirand/pulp,https://themes.gohugo.io/themes/pulp/
Swift,A simple open source theme for publishing with hugo,https://d33wubrfki0l68.cloudfront.net/34e9362e0b5956080f70e0764a5fb0c849a9dd31/59ee3/themes/hugo-swift-theme/screenshot_hua8d138836356d95377ca40aece93c433_111626_750x500_fill_catmullrom_top_2.png,weru,97,2020-11-01,MIT,"['Blog', 'Dark', 'Light', 'Minimal']",https://github.com/onweru/hugo-swift-theme/blob/master/LICENSE.md,https://themes.gohugo.io/themes/hugo-swift-theme/
Amperage,"Blazing fast SEO optimized theme with native AMP, structured data, search, service workers and i18n out of the box!",https://d33wubrfki0l68.cloudfront.net/0fae58cf7b0cbef0388ac0d5d220af2af422af84/4a574/themes/amperage/screenshot_hu6b495f57fc8dde58ca6d5e776434df10_1175383_750x500_fill_catmullrom_top_2.png,Asur Bernardo,102,2020-12-10,MIT,"['Blog', 'Light', 'Minimal', 'Multilingual', 'Personal', 'Responsive']",https://github.com/asurbernardo/blog-comments,https://themes.gohugo.io/themes/amperage/
Avicenna,"A minimal, simple, and responsive academic page.",https://d33wubrfki0l68.cloudfront.net/aa07445146ac29ca8792d2c7c85401a736aa8b68/448de/themes/avicenna/screenshot_hu64c3ce7dc23d26fa166dcf7d932561cc_160682_750x500_fill_catmullrom_top_2.png,Hadi Sinaee,98,2021-08-02,MIT,"['Minimal', 'Personal', 'Responsive']",https://github.com/hadisinaee/avicenna,https://themes.gohugo.io/themes/avicenna/
Tania,A simple theme for bloggers,https://d33wubrfki0l68.cloudfront.net/cdc3fb54908e7f45d1e9a94551a8735504d149d1/3ed19/themes/hugo-tania/screenshot_huff7d3a2af1f256ade2107ad03c3bff6e_58488_750x500_fill_catmullrom_top_2.png,WingLim,83,2021-09-27,MIT,"['Blog', 'Dark', 'Light', 'Responsive']",https://github.com/WingLim/hugo-tania/blob/main/LICENSE,https://themes.gohugo.io/themes/hugo-tania/
Now UI,An elegant open-source and mobile-first theme,https://d33wubrfki0l68.cloudfront.net/136c0f71f8a1aa098ff999e89d571e6a73b72a0a/d8921/themes/hugo-now-ui/screenshot_hud91358b3173e41a4362eb19ff787bb9e_1849183_750x500_fill_catmullrom_top_2.png,Carl Boettiger,100,2020-09-28,MIT,['Bootstrap'],https://github.com/cboettig/hugo-now-ui/archive/master.zip,https://themes.gohugo.io/themes/hugo-now-ui/
Hugo Scroll,"A Hugo theme for pretty, quick and simple single-page websites.",https://d33wubrfki0l68.cloudfront.net/008b08565b2e300f08398c1d917b2f43592741c4/e1416/themes/hugo-scroll/screenshot_hu65e78875b4247fc08e9302ad03161631_862686_750x500_fill_catmullrom_top_2.png,Jan Raasch,78,2021-10-01,MIT,"['Contact', 'Landing', 'Personal', 'Responsive']",https://github.com/janraasch/hugo-scroll/tree/master/exampleSite,https://themes.gohugo.io/themes/hugo-scroll/
Chunky Poster,"A simple, bootstrap 4 based blog theme.",https://d33wubrfki0l68.cloudfront.net/7ee82acfb452f53176bfc9335202d22e5807c94d/f5c8d/themes/hugo-theme-chunky-poster/screenshot_huc49c3620cc679916957cd9bb1d61fc44_338652_750x500_fill_catmullrom_top_2.png,virtualcursor,96,2020-04-04,MIT,"['Blog', 'Light', 'Minimal', 'Multilingual', 'Responsive']",https://github.com/zhaohuabing/hugo-theme-cleanwhite,https://themes.gohugo.io/themes/hugo-theme-chunky-poster/
Bigspring Light,"Bigspring is a web development company Hugo theme. It is very stylish, responsive and ready to use theme. You can use this theme to create your contemporary web design studio, creative agency, advertising firm website. This theme has a very creative and well decorated landing page, Blog page, Contact page, Pricing page and many more.",https://d33wubrfki0l68.cloudfront.net/5ea9b58466d0a8feb4385e9fd23c8973f7bc17f2/ef67e/themes/bigspring-hugo-startup-theme/screenshot_huc44ad0ae3a2a3eb25b783ea5f276761e_304396_750x500_fill_catmullrom_top_2.png,Themefisher,100,2021-09-26,MIT,"['Blog', 'Bootstrap', 'Contact', 'Landing', 'Light', 'Minimal', 'Multilingual', 'Responsive']",https://github.com/themefisher/bigspring-hugo/graphs/contributors,https://themes.gohugo.io/themes/bigspring-hugo-startup-theme/
Hugo ReFresh,A re-adaptation of the Hugo Fresh theme,https://d33wubrfki0l68.cloudfront.net/2bceb2458d1ba0311f5c01235043da9f89c0dabd/10400/themes/hugo-refresh/screenshot_hu39f40f3da2f7b5228c9707313ab6fec5_89282_750x500_fill_catmullrom_top_2.png,Roberto Jordaney,100,2021-05-04,MIT,"['Blog', 'Light', 'Multilingual', 'Personal', 'Responsive']",https://github.com/wcoder/highlightjs-line-numbers.js/,https://themes.gohugo.io/themes/hugo-refresh/
Personal Web,Personal Web is a simple Hugo template to build a personal website including portfolio and blog sections. It will mainly suit freelancers who want to showcase their work.,https://d33wubrfki0l68.cloudfront.net/93925dfeac3369681aa74e711176e16528c28cc3/04ba5/themes/personal-web/screenshot_huc5582daae3a9ecb08d93d04687e83cfe_1804275_750x500_fill_catmullrom_top_2.png,Baptiste Jacquemet,84,2021-09-30,MIT,"['Blog', 'Personal', 'Portfolio']",https://github.com/bjacquemet/personal-web/blob/master/LICENSE,https://themes.gohugo.io/themes/personal-web/
Hugo Pacman Theme,nil,https://d33wubrfki0l68.cloudfront.net/b55a4e24ccdfcc5066f7d8ac8f7e65eaa2ba507a/57b96/themes/hugo-pacman-theme/screenshot_hu7d998f8236bf13db636b4f3feac10039_297969_750x500_fill_catmullrom_top_2.png,coderzh,94,2020-02-07,MIT,"['Blog', 'Responsive']",https://github.com/coderzh/hugo-pacman-theme,https://themes.gohugo.io/themes/hugo-pacman-theme/
Forty,A portfolio/blog website built for companies or personal freelancers.,https://d33wubrfki0l68.cloudfront.net/72ae4fd249b132f0c137f263e596ae6598463e02/aa2ae/themes/forty/screenshot_huec0c1d12508adeceeb0ae13e5fa8a7e4_1340743_750x500_fill_catmullrom_top_2.png,Marcus Virginia,110,2019-04-30,Creative Commons Attribution 3.0,"['Blog', 'Company', 'Contact', 'Portfolio', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/MarcusVirg/forty,https://themes.gohugo.io/themes/forty/
Dimension,"A port of HTML5UP's dimension theme, optimized for markdown based CMS.",https://d33wubrfki0l68.cloudfront.net/d65cd432965e16ae8e5c28417e9f720e88a079ac/683d3/themes/hugo-theme-dimension/screenshot_hu4306319854ef7d76f3839ec835336ca9_1980998_750x500_fill_catmullrom_top_2.png,d-asnaghi,89,2021-05-21,CC 3.0,"['Blog', 'Dark', 'Minimal', 'Personal', 'Responsive']",https://github.com/your-identity/hugo-theme-dimension/blob/master/LICENSE.md,https://themes.gohugo.io/themes/hugo-theme-dimension/
Massively,An elegant open-source and mobile-first theme,https://d33wubrfki0l68.cloudfront.net/a85fac4379e289bba9c16e75cdb6db2f1d00a865/c75cc/themes/hugo-theme-massively/screenshot_huf713936ebccff0f98083936503221f97_1785863_750x500_fill_catmullrom_top_2.png,Curtis Timson,96,2020-02-18,Creative Commons,['Blog'],https://github.com/curttimson/hugo-theme-massively/blob/master/i18n/es.toml,https://themes.gohugo.io/themes/hugo-theme-massively/
Hugo Icon,This is the Icon theme; ported to Hugo by Steve Lane,https://d33wubrfki0l68.cloudfront.net/86971284a81d1d6d656116ed67d473b733419817/099a2/themes/hugo-icon/screenshot_hue5d144a0936c871db675539271919e88_218709_750x500_fill_catmullrom_top_2.png,Steve Lane,88,2019-03-05,MIT,"['Agency', 'Company', 'Hero', 'Personal', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/SteveLane/hugo-icon,https://themes.gohugo.io/themes/hugo-icon/
Ace documentation,"A documentation theme featuring a clean design, code highlighting and useful shortcodes for writing your project documentation.",https://d33wubrfki0l68.cloudfront.net/cc7e8677d56b968edbaa61eec7008c181c7d5cda/e78c5/themes/ace-documentation/screenshot_hu19809b0c25ffee5e8f4f7d6e3ad59e40_244133_750x500_fill_catmullrom_top_2.png,Vantage Design,71,2021-09-28,MIT,"['Bootstrap', 'Docs', 'Light', 'Minimal', 'Responsive']",https://github.com/vantagedesign/ace-documentation/blob/master/LICENSE.md,https://themes.gohugo.io/themes/ace-documentation/
Binario,Responsive card-based & code-light Hugo theme,https://d33wubrfki0l68.cloudfront.net/52815394cbac229a4938b5cd3a0993d8fe301c00/5db1a/themes/binario/screenshot_huef29e0497c2f1791f331faeb6295494f_346843_750x500_fill_catmullrom_top_2.png,Vimux,66,2021-09-03,MIT,"['Blog', 'Dark', 'Responsive']",https://github.com/twbs/bootstrap/blob/v4-dev/dist/css/bootstrap-reboot.css,https://themes.gohugo.io/themes/binario/
hugo-webslides,Hugo-WebSlides - Writing beautiful slides in markdown with Hugo.,https://d33wubrfki0l68.cloudfront.net/c1069262083318fc1abcf44ad1a415f48bd0565d/2f9c9/themes/hugo-webslides/screenshot_hudd34703fd82e0e3ba8fbec734a76baa3_518595_750x500_fill_catmullrom_top_2.png,RCJacH,91,2020-03-25,MIT,"['Landing', 'Responsive']",https://github.com/webslides/WebSlides/wiki/Core-API#options,https://themes.gohugo.io/themes/hugo-webslides/
Hargo Hugo E-Commerce Theme,"Hargo, An E-commerce theme powered by hugo",https://d33wubrfki0l68.cloudfront.net/36ba2071062303159b8de69ea4e271b7b5bd6f6b/4c518/themes/hargo-hugo-ecommerce-theme/screenshot_hua1726dc50382dc8979d1f90fa43be446_459482_750x500_fill_catmullrom_top_2.png,Themefisher,71,2021-10-31,MIT,"['Blog', 'Bootstrap', 'Contact', 'Ecommerce', 'Light', 'Minimal', 'Responsive']",https://github.com/themefisher/hargo-hugo/graphs/contributors,https://themes.gohugo.io/themes/hargo-hugo-ecommerce-theme/
Hugo Profile,A high performance and mobile first hugo template for personal portfolio and blog.,https://d33wubrfki0l68.cloudfront.net/2c4ce26793e2c8b8a7c4d6d321d75717bf261935/974e4/themes/hugo-profile/screenshot_hu65867fd5d8462a5279482770f6993707_150976_750x500_fill_catmullrom_top_2.png,Gurusabarish,64,2021-11-18,MIT,"['Blog', 'Personal', 'Portfolio', 'Responsive']",https://github.com/gurusabarish/hugo-profile/issues,https://themes.gohugo.io/themes/hugo-profile/
Hugo Identity,Little profile/card-style template based on Identity by HTML5 UP.,https://d33wubrfki0l68.cloudfront.net/c84a6f5b3ee68f0fe90fa08e6ce167f4192504ba/71ebe/themes/hugo-identity-theme/screenshot_hu2fd562b02819cf124c5bd69e153cc850_836272_750x500_fill_catmullrom_top_2.png,Pavel Kanyshev,87,2017-12-09,Creative Commons Attribution 3.0 Unported License,"['Contact', 'Minimal', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/aerohub/hugo-identity-theme/blob/master/LICENSE.md,https://themes.gohugo.io/themes/hugo-identity-theme/
Somrat,Portfolio Template (Archived),https://d33wubrfki0l68.cloudfront.net/5968108c0baf7d1cdf23c4ec4538a7f4244f5316/6edfc/themes/somrat/screenshot_hu8e21d236e37c004b8f8ef7f96010a0f2_113391_750x500_fill_catmullrom_top_2.png,somrat,92,2021-02-13,MIT,"['Blog', 'Bootstrap', 'Contact', 'Dark', 'Landing', 'Light', 'Minimal', 'Portfolio', 'Responsive']",https://github.com/somratpro/somrat/archive/master.zip,https://themes.gohugo.io/themes/somrat/
Hallo,Hallo is a single-page Hugo theme to introduce yourself.,https://d33wubrfki0l68.cloudfront.net/a4ba6d873f153df2719ada131a5cefeecc59bbb7/eef0e/themes/hallo-hugo/screenshot_hu9812e1ebb6fc079222376111e69f3f31_175689_750x500_fill_catmullrom_top_2.png,Emiel Hollander,87,2020-11-17,MIT,"['Landing', 'Minimal', 'Personal', 'Responsive']",https://github.com/EmielH/hallo-hugo/blob/master/LICENSE,https://themes.gohugo.io/themes/hallo-hugo/
purehugo,A theme based on the pure css blog layout,https://d33wubrfki0l68.cloudfront.net/48121b56085b3bc15803151df187a7bdb9959465/51a3f/themes/purehugo/screenshot_hufbc2cff728063b8c59b89b58fa57b011_101724_750x500_fill_catmullrom_top_2.png,nil,85,2019-09-24,MIT,"['Blog', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/dplesca/purehugo,https://themes.gohugo.io/themes/purehugo/
Devfest Toulouse Theme,A theme for a conference website. Created for DevFest Toulouse 2019,https://d33wubrfki0l68.cloudfront.net/d720c5008f12d97539a2e2f6bbd7bf970c71ede4/8b764/themes/devfest-theme-hugo/screenshot_hu8d69085c6b88a0bf591b40c7939902b2_1488214_750x500_fill_catmullrom_top_2.png,GDG Toulouse,67,2021-09-15,MIT,[],https://github.com/jweslley/hugo-conference/blob/master/LICENSE,https://themes.gohugo.io/themes/devfest-theme-hugo/
Basic,Basic blog theme styled with minimal tachyons,https://d33wubrfki0l68.cloudfront.net/ac43ee34ab062b1b069df978b989e741e7fb42bc/58f6a/themes/hugo-theme-basic/screenshot_hu806b7569355ee6db7dc0d1c577b08806_125076_750x500_fill_catmullrom_top_2.png,Stephen Siegert,98,2020-05-21,MIT,"['Blog', 'Minimal', 'Responsive']",https://github.com/siegerts/hugo-theme-basic/blob/master/LICENSE,https://themes.gohugo.io/themes/hugo-theme-basic/
UILite,Hugo UILite theme is designed for developers and desginers so that they can showcase their work without any struggle,https://d33wubrfki0l68.cloudfront.net/06403d11767f517e2647731c8601bb4f81723f9c/78318/themes/hugo-uilite/screenshot_hu9574c34f52aa44345c2ecff3c7dde6be_380539_750x500_fill_catmullrom_top_2.png,UICardio,84,2021-06-08,MIT,"['Blog', 'Minimal', 'Portfolio', 'Responsive']",https://github.com/uicardioHQ/hugo-uilite,https://themes.gohugo.io/themes/hugo-uilite/
Roxo Hugo,"Roxo Hugo is a digital agency Hugo theme for creative agencies, freelancers, graphic designers, photographers. Can be used for any kind of corporate websites who provides digital services with many expertise such as Design, Digital Products, Development, Campaign & Content, Employer Branding, Animation & Motion Graphics ,Packaging & Product Design, Retail & Spacial, Print & Editorial Design, Concept/Text, Information Design etc.",https://d33wubrfki0l68.cloudfront.net/3d93e0a1a9bd6b00f5fc41ff3ebc8e3b0ac85c86/52808/themes/roxo-hugo/screenshot_hud3044402aeedd256e314dd4ac71f79c8_588481_750x500_fill_catmullrom_top_2.png,Static Mania,83,2021-04-06,MIT,"['Agency', 'Blog', 'Company', 'Minimal', 'Portfolio', 'Responsive']",https://github.com/StaticMania/roxo-hugo/blob/master/LICENSE,https://themes.gohugo.io/themes/roxo-hugo/
Castanet,A podcast-oriented theme for Hugo,https://d33wubrfki0l68.cloudfront.net/074ba0418e2bf67c52e282f6b7fff7d6097b3477/9f36e/themes/castanet/screenshot_hu10f2834f3b4972aa15aea927898b1bc7_356932_750x500_fill_catmullrom_top_2.png,Matt Stratton,84,2017-05-18,MIT,"['Podcast', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/mattstratton/castanet/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/castanet/
Whiteplain,Simple and functional theme for Hugo,https://d33wubrfki0l68.cloudfront.net/f5d499f73a83ff7c3c8cd281114befdf6faafeb3/4a6af/themes/whiteplain/screenshot_huf7304e56b8f93421b11d96cda1185ef0_99286_750x500_fill_catmullrom_top_2.png,taikii,81,2019-10-27,MIT,"['Blog', 'Light', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/taikii/whiteplain-light,https://themes.gohugo.io/themes/whiteplain/
Minimal Bootstrap Hugo Theme,A minimal hugo theme made with bootstrap that focuses on content readability,https://d33wubrfki0l68.cloudfront.net/811e399fd7453a9fe57afc96f765acb93fef96c0/b3c88/themes/minimal-bootstrap-hugo-theme/screenshot_hu3a1434cd3d0ac0b278c9446ba37ea99e_56770_750x500_fill_catmullrom_top_2.png,Zachary Betz,74,2020-11-25,MIT,"['Blog', 'Bootstrap', 'Minimal']",https://github.com/zwbetz-gh/minimal-bootstrap-hugo-theme/tree/master/exampleSite,https://themes.gohugo.io/themes/minimal-bootstrap-hugo-theme/
Hugo Cards,A bootstrap based minimal hugo theme based on webjeda-cards,https://d33wubrfki0l68.cloudfront.net/262446286509dc411d913340e021d6b53e1e8da1/16b1e/themes/hugo-cards/screenshot_huc17e11cdd65d3778d51c6d963b51f3ed_86820_750x500_fill_catmullrom_top_2.png,Hugo Aguirre,56,2021-10-31,MIT,"['Blog', 'Bootstrap', 'Responsive']",https://github.com/bul-ikana/hugo-cards/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/hugo-cards/
Shell,Hugo Shell theme : Terminal-like theme with selectable color schemes.,https://d33wubrfki0l68.cloudfront.net/90f80da2b7971722251e17963acec7a77ff7bc43/5c1f4/themes/hugo-theme-shell/screenshot_hu3723f589873526acaea4bb7fc1605422_74474_750x500_fill_catmullrom_top_2.png,Yuta Kurosawa,72,2021-08-27,MIT,"['Dark', 'Light', 'Minimal', 'Personal', 'Portfolio', 'Responsive']",https://github.com/Yukuro/goph-to-stylesheet,https://themes.gohugo.io/themes/hugo-theme-shell/
Blist,Blist is a clean and fast blog theme for your Hugo site.,https://d33wubrfki0l68.cloudfront.net/b2421ded3ece49ef412a592189152de2af30adf3/e6b07/themes/blist-hugo-theme/screenshot_hua53ae996935694d88553aaa22d4e6a1a_892723_750x500_fill_catmullrom_top_2.png,Varun A P,50,2021-10-27,MIT,"['Blog', 'Responsive']",https://github.com/apvarun/blist-hugo-theme/issues,https://themes.gohugo.io/themes/blist-hugo-theme/
Manis,Sweet little theme for personal website or blog,https://d33wubrfki0l68.cloudfront.net/f61b741ed1c20aecce48771f1f81f5c022cb41d7/bbf70/themes/manis-hugo-theme/screenshot_hu5a880bb125b561d7e895e2eb6615f427_35326_750x500_fill_catmullrom_top_2.png,Yurizal Susanto,80,2021-07-03,MIT,"['Blog', 'Light', 'Minimal', 'Personal']",https://github.com/yursan9/manis-hugo-theme/blob/master/LICENSE.md,https://themes.gohugo.io/themes/manis-hugo-theme/
